"group","year","size","mean_grade","date","map","action"
"Achernar",1617,5,10,"15/11/2016 13:41:25",9,2
"Achernar",1617,5,10,"15/11/2016 13:42:49",9,1
"Achernar",1617,5,10,"15/11/2016 13:42:50",9,2
"Achernar",1617,5,10,"15/11/2016 13:42:52",9,3
"Achernar",1617,5,10,"15/11/2016 13:43:35",9,1
"Achernar",1617,5,10,"15/11/2016 13:43:35",9,2
"Achernar",1617,5,10,"15/11/2016 13:47:39",1,1
"Achernar",1617,5,10,"15/11/2016 13:47:40",1,2
"Achernar",1617,5,10,"15/11/2016 13:47:41",1,4
"Achernar",1617,5,10,"15/11/2016 13:47:42",1,5
"Achernar",1617,5,10,"15/11/2016 13:47:47",2,1
"Achernar",1617,5,10,"15/11/2016 13:47:47",2,2
"Achernar",1617,5,10,"15/11/2016 13:47:49",2,4
"Achernar",1617,5,10,"15/11/2016 13:47:50",2,3
"Achernar",1617,5,10,"15/11/2016 13:47:55",2,5
"Achernar",1617,5,10,"15/11/2016 13:48:01",3,1
"Achernar",1617,5,10,"15/11/2016 13:48:01",3,2
"Achernar",1617,5,10,"15/11/2016 13:48:03",3,3
"Achernar",1617,5,10,"15/11/2016 13:48:05",3,4
"Achernar",1617,5,10,"15/11/2016 13:48:05",3,5
"Achernar",1617,5,10,"15/11/2016 13:48:11",4,1
"Achernar",1617,5,10,"15/11/2016 13:48:11",4,2
"Achernar",1617,5,10,"15/11/2016 13:48:13",4,3
"Achernar",1617,5,10,"15/11/2016 13:48:16",4,4
"Achernar",1617,5,10,"15/11/2016 13:48:17",4,5
"Achernar",1617,5,10,"15/11/2016 13:48:24",5,1
"Achernar",1617,5,10,"15/11/2016 13:48:24",5,2
"Achernar",1617,5,10,"15/11/2016 13:48:26",5,3
"Achernar",1617,5,10,"15/11/2016 13:48:29",5,4
"Achernar",1617,5,10,"15/11/2016 13:48:30",5,5
"Achernar",1617,5,10,"15/11/2016 13:48:35",7,1
"Achernar",1617,5,10,"15/11/2016 13:48:35",7,2
"Achernar",1617,5,10,"15/11/2016 13:48:37",7,3
"Achernar",1617,5,10,"15/11/2016 13:48:42",7,4
"Achernar",1617,5,10,"15/11/2016 13:48:43",7,5
"Achernar",1617,5,10,"15/11/2016 13:48:48",8,1
"Achernar",1617,5,10,"15/11/2016 13:48:48",8,2
"Achernar",1617,5,10,"15/11/2016 13:48:51",8,3
"Achernar",1617,5,10,"15/11/2016 13:49:00",8,4
"Achernar",1617,5,10,"15/11/2016 13:49:00",8,5
"Achernar",1617,5,10,"16/11/2016 9:43:58",6,1
"Achernar",1617,5,10,"16/11/2016 9:43:58",6,2
"Achernar",1617,5,10,"16/11/2016 9:44:02",6,3
"Achernar",1617,5,10,"16/11/2016 9:46:01",6,1
"Achernar",1617,5,10,"16/11/2016 9:46:01",6,2
"Achernar",1617,5,10,"16/11/2016 9:54:45",6,1
"Achernar",1617,5,10,"16/11/2016 9:54:45",6,2
"Achernar",1617,5,10,"16/11/2016 9:54:52",6,3
"Achernar",1617,5,10,"16/11/2016 9:57:48",6,1
"Achernar",1617,5,10,"16/11/2016 9:57:48",6,2
"Achernar",1617,5,10,"16/11/2016 9:57:53",6,3
"Achernar",1617,5,10,"16/11/2016 9:59:20",6,1
"Achernar",1617,5,10,"16/11/2016 9:59:21",6,2
"Achernar",1617,5,10,"16/11/2016 10:23:49",6,1
"Achernar",1617,5,10,"16/11/2016 10:23:50",6,2
"Achernar",1617,5,10,"16/11/2016 10:23:56",6,3
"Achernar",1617,5,10,"16/11/2016 10:24:31",6,4
"Achernar",1617,5,10,"16/11/2016 10:24:33",6,5
"Achernar",1617,5,10,"16/11/2016 10:25:16",6,1
"Achernar",1617,5,10,"16/11/2016 10:25:16",6,2
"Achernar",1617,5,10,"16/11/2016 10:25:24",6,3
"Achernar",1617,5,10,"16/11/2016 10:26:51",6,1
"Achernar",1617,5,10,"16/11/2016 10:26:52",6,2
"Achernar",1617,5,10,"16/11/2016 10:28:24",6,1
"Achernar",1617,5,10,"16/11/2016 10:28:25",6,2
"Achernar",1617,5,10,"16/11/2016 10:28:35",6,3
"Achernar",1617,5,10,"16/11/2016 10:32:11",6,1
"Achernar",1617,5,10,"16/11/2016 10:32:11",6,2
"Achernar",1617,5,10,"16/11/2016 10:34:36",6,1
"Achernar",1617,5,10,"16/11/2016 10:34:37",6,2
"Achernar",1617,5,10,"16/11/2016 10:34:42",6,3
"Achernar",1617,5,10,"16/11/2016 10:37:38",6,4
"Achernar",1617,5,10,"16/11/2016 10:37:41",6,5
"Achernar",1617,5,10,"16/11/2016 17:24:54",6,1
"Achernar",1617,5,10,"16/11/2016 17:24:54",6,2
"Achernar",1617,5,10,"16/11/2016 17:24:58",6,3
"Achernar",1617,5,10,"16/11/2016 17:25:16",6,4
"Achernar",1617,5,10,"16/11/2016 17:25:17",6,5
"Achernar",1617,5,10,"17/11/2016 20:34:32",9,1
"Achernar",1617,5,10,"17/11/2016 20:34:32",9,2
"Achernar",1617,5,10,"17/11/2016 20:34:37",9,3
"Achernar",1617,5,10,"17/11/2016 20:34:41",9,4
"Achernar",1617,5,10,"17/11/2016 20:35:53",9,1
"Achernar",1617,5,10,"17/11/2016 20:35:53",9,2
"Achernar",1617,5,10,"17/11/2016 20:40:24",9,1
"Achernar",1617,5,10,"17/11/2016 20:40:24",9,2
"Achernar",1617,5,10,"17/11/2016 20:40:28",9,3
