Grupo,Año,TIempo,Session,Objeto,Accion,Nota,Compuesto,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:23:27,78441723306,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:24:02,34155685459,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:24:58,16903665453,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:25:58,89492877192,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:27:40,46471519838,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:28:43,31552243230,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:29:13,43830806048,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:29:47,69337130098,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:30:35,79719437599,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:33:15,2319099748,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:33:44,36126879661,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:34:18,4829005128,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:36:21,73595491491,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:38:20,50940787312,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:39:10,98415356499,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:39:57,71496876646,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:40:13,92955869049,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:41:27,63527772801,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:42:19,64097528025,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:43:29,44759105585,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:44:59,62574415707,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:45:46,53484255940,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:51:17,78995869383,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 11:55:29,91489813912,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:47:29,59808178366,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:48:25,647226826,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:49:23,54952794595,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:52:08,8297939750,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:53:54,24996799454,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:54:45,63468687098,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:55:04,70356235413,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:55:20,3827964982,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:56:29,21646920707,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:57:02,87708191342,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:59:46,28196320916,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 12:59:59,66794785801,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:00:44,91767490228,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:01:05,25090520579,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:01:34,4981973696,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:06:33,85631873702,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:07:10,30111364863,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:07:58,82017444123,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:08:41,22992376989,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:09:07,79823965691,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:09:37,54229101841,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:10:09,41385624964,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:10:42,27516247857,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:11:13,83841336937,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:11:34,5116019569,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:13:01,92216312885,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:13:45,99336851964,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:15:31,86873785529,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:22:44,57715759570,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:23:52,4961684098,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:24:10,97867017306,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:24:23,38556084810,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:24:56,89725086224,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:25:50,59723074733,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:28:03,22433795513,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:30:02,75080072589,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:30:26,104705358063,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:31:02,46299689165,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:32:32,3222735855,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:33:41,68820156224,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:34:41,95148682979,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:35:25,65315559021,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:36:13,95982340442,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:36:53,55425843402,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:37:21,55649869558,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:38:54,73722809136,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:45:59,85422948379,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:46:58,90573810688,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:51:09,9539292431,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:51:26,37250423104,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:51:48,42229886501,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 13:58:38,110456654575,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:01:30,48368157695,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:04:34,86169858519,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:04:52,66143580262,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:11:57,72242911955,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:13:25,52363618848,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:14:10,84333101578,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:15:38,2975271618,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 14:17:44,38993566410,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:29:19,47960775858,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:30:32,68265065092,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:30:53,69245666349,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:31:57,65194743577,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:52:35,69265552237,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:53:08,82204552803,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 15:53:43,55765766123,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:04:49,23345352350,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:10:00,213388328,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:10:30,12047712410,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:11:06,68328355591,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:11:59,76515392378,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:17:35,102681326000,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:18:26,4414208985,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:21:03,41007040700,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:23:44,84608978998,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:25:38,86066361009,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:26:01,88229240149,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:26:22,78742892576,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:26:45,35796446064,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:28:03,38456936457,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:28:47,101879446027,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 16:29:51,90389122741,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:25:09,37443742636,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:30:40,97699406461,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:32:13,66772308605,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:39:57,44803720144,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:41:11,98765939314,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:42:12,103873005883,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:43:32,56502510243,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:45:04,79463820183,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:45:52,40051631487,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:48:10,88796924358,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:49:24,50138599766,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 17:53:50,40171414202,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:00:06,13780451463,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:01:06,51983093403,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:01:34,46888588814,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:03:00,63457176696,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:03:38,79549417186,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:04:02,59357421904,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:04:14,107203995276,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:08:05,31110400887,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:09:23,40119305858,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:10:33,96309563352,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:10:33,96309563352,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:10:57,19987259206,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:12:49,72186747627,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:14:44,58256922426,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:14:45,58256922426,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:16:02,51195947714,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:16:03,51195947714,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:20:52,17254074114,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:20:53,17254074114,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:22:58,29814972482,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:22:58,29814972482,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:23:13,4532228886,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:23:13,4532228886,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:24:46,63189415562,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:24:46,63189415562,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:24:58,84287935071,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:24:58,84287935071,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:25:55,28674820392,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:27:24,51706427563,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:27:47,8419589921,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:27:48,8419589921,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:30:46,105891657215,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:30:46,105891657215,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:33:06,109391242880,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:33:12,109391242880,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:35:10,47976311622,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:35:11,47976311622,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:35:50,7292576343,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:35:51,7292576343,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:37:31,101005593976,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:37:32,101005593976,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:38:40,81050228184,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:38:41,81050228184,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:39:14,50281379680,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:39:15,50281379680,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:39:59,42325812752,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:40:01,42325812752,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:40:41,108729457998,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:40:42,108729457998,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:42:38,7537907185,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:42:39,7537907185,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:47:18,66579482166,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:47:18,66579482166,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:48:18,8673742666,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:48:18,8673742666,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:56:10,60697738173,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:56:11,60697738173,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:56:46,82120189682,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 18:56:47,82120189682,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:19:32,41295078614,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:19:33,41295078614,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:44:29,52469674249,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:44:30,52469674249,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:47:28,32270193212,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:47:29,32270193212,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:48:14,649288575,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:48:14,649288575,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:53:04,80868412008,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:53:04,80868412008,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:56:20,97446087073,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 19:56:20,97446087073,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:00:07,97977743883,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:00:07,97977743883,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:00:56,46926993795,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:00:56,46926993795,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:02:12,56847605000,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:02:12,56847605000,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:03:43,25250846618,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:03:43,25250846618,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:04:14,66675075185,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:04:14,66675075185,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:05:07,3221758551,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:05:08,3221758551,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:05:28,75819854086,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:05:29,75819854086,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:06:42,16561637730,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:06:42,16561637730,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:07:38,73786130618,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:07:38,73786130618,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:09:40,96741715281,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:09:40,96741715281,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:11:39,99270283032,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:11:39,99270283032,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:13:42,8975436648,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:13:42,8975436648,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:14:52,26237959104,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:14:52,26237959104,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:16:40,61804675150,PROBLEM1,20,"7,8",PROBLEM1-20,,,,,
DBA 1516 P2 GA,1516,18/11/2015 20:16:40,61804675150,PROBLEM1,40,"7,8",PROBLEM1-40,,,,,
